00001 Untitled 13:07:48.63 27-NOV-22
      17      10       4       8      15       5      16      12       4       8
       6       7       9       8       7      13      11      13      13       9
       5      11      12       6       8      17      12       8      11       8
       9       8      10       9       4       7      15       7      10       8
      14       8      10      12      15      11       6       8       5       9
       8       6       9       6       7       7       6       7       9      11
      10       9       6      11       7       7      11       7      10       7
      10       8       6      10      14       8       5       9       8       1
       6      13       2       8       8       5      10       7       8      11
      11       9       8       7      13      12      10       6       9       7
      10      11       9       9      11       8       6       4       5      11
       7       8       2       9       7       3      13       3       9       8
       9       7       9       8       4       9      11      13      10       9
       8       5       4       7       7      14       8      12       2      10
       8       9       8       7       9       4       5       8      13       6
       5       5       5       6      15       9       5       8       7       8
       5       5      10       7       7      10       8       3       9       6
       7       8       9       5       5       4       8       6       9      14
       6       6       5       8       4      14       9       5       9       4
       8      11       6       8       6       9      11      10       8       7
       6       7       7      10       7       7      11       8      12       7
       7       6       7       9      11      11      12       8       6      10
       5       9      10       8      13       6      10       8       9       9
       7      12       9       8       7       9       5       9       9      13
       6      17       9       8       3      10      10       9       6       5
       6       9      11      14       6       8       7      11       9       8
       7       4       7      13       6       5      15       4       6      14
       8      12       8       6       9       8       8      14      12       5
       9       3      10       8      10       7       9      11       8      11
       8      12      11       6       3       7       6       5      10       5
       8       9      14      16       7       3       7       9       4      10
       9       9       7       8       8       6       3       6      12      10
      11       8      11      12      11       5      15       5      10       6
      10       6      13       8       7       8      11       7       9      15
       6      11       5       8       6       9       7       4       6       8
      12      10       5       7      13       7       8       8       6       6
       5       9      15       7       7       6       5       4       9       7
       8       9       5       7       9       9      10      13       4      10
       9       3       9      12       6       8      10       7       9       8
       3       5       9       8      11      10       9      11       5       8
       7       8      15       6       8       5      11       8       8       5
      14      14       6       6       5      10       5       7       6       8
       7       6       9      10       8      11      12      10      15       4
       3       4      10      13      12      10       4       7       7       9
       5       8      11       8       6       7      13      10      13       9
       9       9       7       3      10      13      10      11       9      11
       9      12       5       9       6       6       5       9      11       4
       6      12       9       9       5      12       5       6      13      10
       8      10       8       9      11       6      11       8       9       6
       8       9       7       8      12       9       5       8       5      10
       2       6       8      11       3       6      11      11       8       8
      10       7       6      10       9       7       8      12      16      15
       4      10      11       9       7       9      12      11       5      11
       4       5       6      11       9       4      12       6       7       3
       7       8       5       6      12      12       6      11       9       5
       6       9      14       8      10      10      13      11      13       9
       8       9       8      10      10      10       8       9       7      10
       6       7      12      15      10       9       7      10       4      11
       6      13       8      10      13       7       6       5       9      13
      10       6      11       4       4      10      10       4       4       5
       9      10       9      12       5       5      11       9      13       5
       9       9       5       9       9       6      11       8      12       6
       4       8       5       6       8       8      12       9       6       7
      15       7      13       3       7      14       9       9      11       8
      11       8       4       6       6      10       9       8      10       8
      11       6       5      11      11       8      13      17      10      11
       7       8       7      11      13       8       6      14       5       7
       8       7      10       5       9       7       9      16       9       7
       8       5       8       7      10       8       5       9       7       6
       9       6       9      12       6      14      13      11       6       9
       7       9      12       8       7       8       8      11      13       8
       5      11       7      16       7       6       5       7       5       8
      11       7      14       2       5       8       8      15       8       4
      10       7      13       4       8      10       5       5       7       3
       8       6      10       9       6      11      11       8      12       8
      10      13      11      12       8       7      15       9      11      10
      10       9      11      14      11      12       5      11       6      13
       8       7      12      13       9       9      10      16       9       8
       6       9       8       9       3       9       5       5       7       7
       3       9       7       8       4       9       5       9       8      14
       8       9      13      11       5       6       7      11      11      10
       7      10       8       3       5       6       8       7       5       5
      10      11      10      13       5       7       8       4       9       8
       9       7      10       7       3       6       7       9       8       9
       9      10      15       9       8       9       7      14      10       7
      11      13       6       8      10       7      11      15       7       4
      13       7       5       8      12       7      12      13      13       5
      10       6       8      10      16      10       3       9      10       5
       5      12       6       9       8       8       7       4       6      11
       5       5      12      12       9       9       8       9       8      16
       5       8      10       8       5       8       7       8      10      12
       3       6       4      10      11       9       8      11       8      11
      10      10       7      14       5       5       5       7       8       6
      12       9       9       7       4       8      10       7      10       8
       6      10       8       9      12      11       7       5       9      12
       6      16      13       7      11       8      10       8      13      10
      14      10       8      13       8      14      11      10       9      10
       8      14       5      13       9       7       7      10      14      13
       4      10      10      11      12       5      14       6      11      10
      12      11       9       3       7       5       9       9      13       9
      10       6       4       7       5       4       9       4      12       7
       7      13       5      13      14       7      12       9      10       4
       7       5      13       3       7       6      11       7       9      12
      13       6      10       7      10       8       3       7       8       4
      11      11       7      12      10      10      10       8      10       9
      13       5      11      12       9       7      10       9       5      15
       7       5       3       9       8       8       7      10       7      11
      11       9      10       8      10       9       9       8      10       2
      10       8      10       9      12       9       6      10       6      13
      15      10       7       6       9       9       8       8      11       8
      12      10      11       5      10       5      11      13      12      11
      12       7       8       6       5       8       7       5      10      10
       8      11      11       8      13       4      11      10       7       9
       6      11       9      10      11       7       8      11       4       7
       6       7       6       5      14       3      12       7       7      12
       9       9       8       7       8       7       9       7       6       6
       8      10       7       7      11      11       8      14      12       8
       7       9      17       9      10       9       7      10       2       8
       8       9       6       5       7       6       5       8       9      10
       3      12      13      11      15      11      13       8       5       6
       8       8       2       7      13       6      10       6       5      10
      11      11       8       6      12      11       6       9      12       9
       8       8       9       8       7       6       7      15      11       4
      11       7      11       3       8       8       9       9      11       9
      14       7       6       7       9      13       6       4       6       6
      12       1       4      10       5       8       5       5      12      10
      12       5       7      12       5       7       6      12      10       5
      14      10       8       5       6      11       6       2      14       7
      13      11       7      14       7      10       6       8       8      14
       6      13      10      11       9       7       9       5       5       8
      12      10       8      15       7       9       6       8       4      10
       8       8       6      10      10       3       4      13      12      13
       9      15      20      13      10      19      11      15      12      12
      26      24      25      27      34      51      38      42      62      78
      84     111     115     147     169     180     223     244     287     377
     365     482     556     634     671     821     968    1152    1299    1481
    1681    1873    2111    2451    2690    3128    3413    3824    4516    4881
    5358    6076    6643    7483    8170    9070    9826   10949   12034   13285
   14257   15615   17028   18098   19805   21259   22838   24592   25926   28321
   29840   31782   33557   35415   37393   39331   41019   42927   44791   46717
   48174   50230   51827   53106   54986   56621   57499   59618   60082   61614
   62688   63365   64156   65082   65397   65742   66256   66452   66544   66756
   66608   67083   65977   65809   66286   65347   64868   64258   63475   62586
   62492   61592   60684   59327   58547   57671   56659   56233   54814   54138
   53143   52168   50844   50041   49020   48208   47439   46141   45766   44248
   43296   42510   41315   40398   39879   39085   37917   37158   36462   35484
   34921   33998   33365   32762   31932   31289   30651   29755   29006   28514
