00001 Untitled 02:59:30.79 21-NOV-23
      29      31      32      23      27      25      33      34      28      23
      25      30      15      36      29      21      29      20      28      28
      22      24      19      17      24      28      31      39      35      21
      23      26      16      22      23      34      23      18      28      34
      25      20      24      19      26      30      18      28      20      26
      20      27      25      19      27      30      31      35      18      28
      30      23      31      29      24      21      24      32      27      24
      22      23      19      21      33      26      33      21      22      29
      27      22      32      26      25      22      21      22      28      19
      18      27      22      34      32      29      27      31      20      25
      32      29      22      34      23      29      28      21      27      27
      29      23      29      19      27      21      29      21      26      25
      30      34      33      19      23      23      25      15      31      26
      16      30      27      21      25      31      33      37      29      26
      31      25      29      21      20      26      26      31      30      24
      27      22      24      21      27      26      27      18      20      23
      29      26      34      26      29      29      34      25      27      29
      15      29      29      22      24      27      20      30      32      34
      25      22      44      28      20      21      21      27      26      35
      18      24      19      27      14      34      19      32      26      29
      21      29      31      23      25      23      25      19      28      20
      28      29      14      23      25      23      20      22      30      29
      27      25      22      28      29      24      31      23      26      25
      32      31      24      29      29      22      18      25      19      31
      29      31      29      29      24      27      26      18      33      21
      34      29      22      38      33      27      33      33      28      24
      25      18      20      26      20      32      23      23      26      28
      18      21      19      18      26      21      24      21      23      24
      18      41      22      25      30      27      21      20      30      23
      27      21      26      35      22      25      31      26      23      34
      30      22      24      27      28      25      30      27      19      21
      20      22      25      24      23      21      32      33      24      23
      24      26      24      31      19      22      24      35      23      23
      16      32      33      27      36      21      27      19      23      22
      23      35      26      22      30      23      26      20      22      16
      29      29      26      15      20      26      34      29      28      17
      23      17      22      28      34      28      25      26      21      25
      15      23      17      21      20      21      31      24      30      26
      18      20      23      21      31      29      20      22      28      27
      26      21      25      24      25      26      23      26      27      19
      27      32      33      28      26      18      35      26      24      34
      27      18      18      28      33      30      21      20      28      28
      32      38      29      28      27      20      22      35      26      24
      27      32      15      31      25      28      29      25      27      20
      27      21      30      22      29      29      19      25      17      28
      26      27      20      21      24      29      26      35      32      35
      34      34      25      23      27      23      30      27      27      25
      31      21      26      19      25      25      18      19      22      21
      24      19      25      24      31      35      25      24      25      26
      21      15      29      26      28      16      23      24      16      26
      29      18      20      25      27      23      23      22      24      34
      20      24      31      16      27      37      30      26      25      24
      23      27      23      20      30      31      20      25      30      21
      21      23      24      27      20      22      32      28      25      25
      33      26      25      28      22      29      19      22      26      24
      24      25      26      33      34      23      38      31      22      20
      22      28      24      37      22      21      26      29      20      23
      36      33      28      24      18      23      23      19      23      39
      34      28      15      27      17      30      20      27      30      25
      24      23      28      29      24      23      27      26      26      31
      32      23      27      33      15      22      26      32      27      31
      28      21      20      27      28      30      24      25      32      23
      19      23      24      25      26      31      28      28      23      26
      29      27      20      20      33      24      22      28      37      26
      26      22      16      25      17      25      28      32      25      29
      34      22      24      29      24      22      27      28      23      29
      27      19      22      27      21      25      30      17      31      28
      32      26      19      22      24      26      25      26      17      34
      18      28      36      23      38      28      25      25      22      24
      25      34      23      18      17      22      30      22      27      24
      25      18      28      20      13      27      32      23      18      28
      32      24      22      31      29      25      27      30      24      31
      21      27      22      14      21      22      32      30      23      25
      19      19      24      30      26      21      25      35      26      29
      24      25      19      27      33      37      21      31      24      24
      17      28      25      28      13      30      19      32      27      17
      30      27      19      30      21      30      20      22      26      19
      21      25      27      24      23      23      24      24      23      27
      27      29      31      30      19      27      35      23      38      22
      26      29      22      31      30      28      23      25      25      25
      24      33      32      30      31      21      24      19      33      27
      23      27      24      23      23      23      26      38      21      20
      28      19      32      32      25      28      27      30      24      27
      29      21      19      26      20      29      19      22      25      26
      19      33      15      28      31      22      24      28      27      29
      23      19      26      22      24      28      26      32      28      22
      29      23      35      23      26      25      17      35      18      27
      27      20      23      27      21      21      34      34      26      16
      23      22      25      25      28      31      30      19      25      23
      34      29      27      24      20      27      20      31      38      33
      27      25      21      17      20      25      24      22      26      33
      30      26      27      26      34      29      25      27      22      32
      24      22      23      18      31      20      28      27      32      19
      29      26      25      27      23      24      30      21      24      19
      30      30      27      26      23      22      25      26      38      26
      25      17      16      29      29      22      26      37      16      27
      31      36      16      20      24      22      22      22      23      32
      28      29      25      28      25      26      28      21      19      20
      16      29      30      21      23      35      25      27      25      34
      23      21      20      18      22      19      26      25      19      21
      30      21      24      20      21      26      27      19      16      31
      24      27      28      25      39      28      21      30      27      27
      21      22      40      29      35      34      20      20      26      18
      18      24      18      25      38      20      30      27      25      29
      27      29      24      21      15      27      24      35      25      27
      17      24      25      28      22      26      24      32      25      22
      23      28      42      21      31      19      21      22      22      21
      25      31      21      28      37      27      29      25      26      32
      19      23      14      35      20      25      33      24      27      27
      23      27      22      27      22      26      21      19      27      24
      16      19      20      25      20      34      29      24      28      30
      15      25      26      26      21      18      28      26      18      26
      29      30      25      36      28      30      27      26      26      28
      25      19      22      23      22      39      24      25      21      23
      24      33      27      40      31      20      31      23      24      24
      29      23      22      21      22      20      22      25      18      20
      24      30      23      28      35      27      21      31      21      34
      29      22      33      21      27      26      24      24      29      29
      25      27      30      19      27      22      23      25      28      20
      25      27      21      26      40      26      20      28      23      31
      24      27      29      24      23      30      33      24      19      30
      24      20      19      18      22      37      17      33      25      22
      19      29      32      28      26      24      29      28      32      24
      25      24      21      15      26      25      26      27      31      20
      26      20      29      15      28      26      23      26      22      28
      10      27      24      19      29      29      26      24      25      22
      33      24      28      23      19      21      12      28      27      29
      20      18      25      27      22      27      13      34      16      25
      30      27      24      29      37      23      21      34      18      30
      24      26      25      27      16      26      18      24      28      21
      19      29      24      18      34      21      26      26      25      35
      35      25      24      29      17      32      31      28      28      36
      17      27      25      32      32      36      33      36      43      35
      45      62      74      77      77      97     100     152     144     176
     215     271     319     390     441     576     703     824     967    1048
    1269    1561    1778    2154    2531    3037    3431    3992    4485    5231
    5971    6979    7970    9133   10394   11938   13410   15178   17001   19183
   21700   24025   26463   29475   32942   36036   40126   44010   47909   52636
   56945   62096   67068   72424   78309   84381   90417   96822  103085  109199
  116092  123422  130029  136725  143590  150100  157489  164437  171721  177602
  183810  190295  195674  201743  205972  211683  216824  220812  224322  226980
  231154  233016  234940  236647  237897  238519  238409  239784  239298  238658
  237898  234923  234103  231943  229348  226707  223795  220369  216572  212969
  209267  204615  201563  196213  192541  188084  184496  179313  175049  171129
  166603  162755  157633  152960  149028  145744  141307  137039  132833  128867
  125019  121225  117244  113705  110228  107630  103819  100129   98059   95213
   91884   89072   86212   83714   81164   78566   76006   73230   71143   69511
   66811   64932   62959   60542   59299   57351   55767   53213   52295   49967
   48868   47233   46071   44726   42802   41501   40230   38924   38004   36678
   35611   34515   33799   32254   31563   30218   29322   28531   27846   26822
   26022   25230   24328   23502   23045   22431   21660   20760   20285   19717
   18981   18462   17829   17331   16807   16142   15729   15325   14848   14454
   13731   13448   13163   12700   12345   12030   11391   11147   10857   10603
    9951    9835    9526    9416    9012    8896    8548    8133    8082    7691
    7548    7468    6935    6850    6577    6469    6195    6027    5886    5730
    5491    5290    5210    4988    4922    4877    4577    4519    4248    4108
    4013    3962    3794    3582    3693    3489    3434    3267    3199    3001
    3119    2912    2699    2734    2623    2555    2461    2427    2291    2187
    2281    2169    2071    2057    1999    1887    1865    1843    1727    1701
    1585    1503    1471    1461    1380    1392    1304    1271    1259    1213
    1272    1227    1195    1145    1034    1066    1026     981     911     925
     935     878     852     851     753     708     753     736     777     654
     716     674     649     632     606     554     568     550     556     496
     540     526     455     472     467     472     480     390     404     400
     390     365     354     329     359     367     334     335     300     276
     280     274     275     258     281     260     260     249     241     235
     199     222     200     201     184     194     199     191     176     171
     169     164     160     140     139     135     161     141     144     140
     148     121     120     133     127     112     142     124      88     101
     114     106      93      85      97      90     112      96      87      76
      69      74      72      79      90      73      74      80      73      84
      69      73      83      58      67      72      70      60      72      57
      48      51      70      67      52      50      62      55      49      45
      55      39      43      42      51      43      41      41      55      36
      33      47      32      41      39      34      47      47      39      36
      49      41      41      40      44      31      38      33      37      34
      43      25      35      48      33      26      37      40      28      43
      33      40      33      51      35      31      26      36      45      31
      31      27      35      26      29      32      37      28      28      26
      29      22      27      40      32      33      37      32      31      34
      26      27      26      28      28      19      28      24      32      33
      39      18      35      21      38      23      26      31      28      33
      34      21      38      23      22      19      37      29      24      22
      25      31      26      33      18      25      30      27      28      27
      19      28      26      28      24      31      29      17      28      18
      28      35      37      29      25      33      30      25      26      27
      24      23      25      28      38      41      22      24      21      29
      24      29      15      33      27      20      23      23      29      27
      23      20      16      15      32      21      19      25      21      23
      27      19      29      18      24      30      26      24      19      35
      18      20      31      18      20      19      21      24      21      32
      19      21      15      29      23      25      20      34      28      29
      17      26      31      27      19      22      28      25      15      26
      26      36      25      26      23      26      30      24      25      25
      27      30      24      22      31      26      20      20      31      25
      27      23      39      19      22      26      26      27      26      24
      25      23      34      19      26      33      25      29      29      28
      26      25      31      23      32      32      35      25      32      30
      20      30      30      25      17      23      34      21      20      22
      22      18      27      20      16      28      24      29      19      30
      28      23      32      30      19      28      27      29      27      17
      34      28      15      19      24      27      29      26      24      27
      27      26      29      33      19      36      23      27      28      34
      34      29      23      23      34      24      26      23      34      28
      31      25      34      24      34      26      27      24      16      25
      21      20      24      28      22      21      27      31      27      22
      22      18      22      23      24      26      30      27      21      16
      25      28      30      22      30      24      33      22      27      27
      18      22      27      24      19      31      34      20      18      22
      17      26      25      30      26      20      29      22      19      23
      25      27      34      25      31      23      23      35      31      25
      29      22      23      20      28      19      25      24      29      33
      17      19      29      20      33      22      23      28      29      33
      23      22      27      31      21      22      22      27      38      28
      25      20      23      29      20      35      27      24      27      26
      19      23      15      28      28      25      26      25      26      26
      31      23      27      34      37      19      25      25      27      25
      16      20      27      19      19      15      27      23      28      27
      22      21      29      34      26      30      30      17      22      28
      24      22      23      35      37      24      24      24      25      23
      19      24      33      22      26      18      33      39      23      27
      29      29      18      26      26      38      20      30      21      13
      23      31      26      24      27      25      17      28      24      24
      35      37      27      32      27      21      22      19      28      20
      26      23      27      20      23      27      29      20      27      29
      31      34      26      23      30      29      20      23      22      25
      31      20      31      31      26      21      33      19      28      22
      24      15      25      38      31      35      24      24      31      28
      19      23      30      26      24      22      18      28      25      35
      18      31      15      27      23      21      33      22      23      21
      25      30      26      26      22      23      24      27      29      24
      28      26      30      24      29      25      26      21      24      29
      18      32      27      22      23      23      20      27      21      27
      21      29      22      23      27      31      42      20      25      24
      18      25      19      27      24      19      24      21      30      28
      26      17      23      33      26      26      30      35      23      22
      38      23      25      29      24      23      21      33      27      27
      21      23      23      28      17      30      25      31      28      21
      16      26      30      29      25      26      25      23      31      25
      33      23      23      20      21      26      32      23      37      31
      19      25      28      16      20      24      17      18      23      23
      25      24      25      26      24      27      26      30      18      23
      22      26      29      24      30      21      24      24      21      19
      30      32      25      26      23      29      19      22      28      28
      40      21      17      22      36      27      29      19      25      25
      27      17      27      22      30      23      21      37      20      24
      27      24      27      26      20      28      29      16      22      27
      27      20      22      21      33      32      32      23      27      30
      30      24      22      31      23      31      22      27      15      24
      27      21      27      28      22      27      31      19      25      24
      33      26      31      22      18      20      17      33      30      25
      39      26      21      27      28      23      23      39      18      28
      23      39      24      23      26      24      25      23      22      29
      24      29      20      27      22      29      23      24      24      25
      25      33      20      30      28      21      22      23      25      32
      29      25      19      31      20      25      25      26      25      24
      21      32      30      20      23      27      32      21      19      16
      35      23      25      15      25      35      29      23      29      26
      23      32      21      35      26      26      27      38      20      26
      29      23      37      20      21      13      33      27      27      27
      21      21      23      23      17      20      29      19      23      21
      18      22      26      25      22      30      29      21      24      29
      20      17      14      28      33      19      29      29      28      23
      24      35      19      19      19      26      30      24      30      27
      20      28      30      27      29      18      15      33      28      29
      21      27      18      29      23      22      23      26      30      30
      14      24      21      22      30      31      27      25      26      33
      23      29      26      33      31      23      23      24      27      23
      23      13      29      29      29      31      22      25      20      15
      27      30      28      20      19      21      28      35      31      31
      22      30      25      27      28      34      35      26      28      24
      30      22      37      25      20      27      28      35      32      30
      21      16      29      24      38      35      26      26      29      24
      20      21      26      32      28      34      28      24      30      29
      20      28      28      26      26      30      15      32      24      25
      26      31      23      40      25      23      25      24      22      25
      15      28      31      30      31      27      36      30      28      31
      21      38      20      26      35      20      25      27      18      18
      24      25      29      33      37      25      33      25      15      31
      29      26      24      26      33      17      23      11      24      27
      24      31      33      28      23      30      32      21      29      23
      27      24      24      36      29      15      25      30      30      35
      22      30      24      22      32      22      18      27      20      18
      23      13      20      22      24      22      27      23      26      29
      28      21      23      26      25      33      26      25      21      21
      20      20      28      23      22      21      27      22      30      31
      26      26      33      37      24      23      28      28      26      27
      30      22      27      26      35      26      27      35      27      26
      31      15      32      18      30      26      30      32      17      19
      26      35      25      22      20      32      24      36      20      23
      27      38      26      29      29      30      32      25      26      28
      17      29      18      25      19      29      29      35      27      18
      20      23      30      27      24      32      22      26      27      26
      28      22      24      21      26      30      35      28      27      28
      23      28      24      27      20      26      20      22      28      31
      30      17      23      29      32      24      19      26      40      28
      20      34      25      20      27      29      21      27      25      25
      25      16      21      20      18      20      16      29      25      17
      21      22      27      29      23      25      28      24      28      27
      29      24      24      24      23      25      29      21      24      24
      18      23      24      29      32      24      16      26      20      21
      27      17      36      22      24      32      22      29      34      18
      24      26      23      21      22      22      28      32      20      20
      20      18      24      14      27      18      29      31      24      24
      22      27      27      27      33      32      25      33      19      27
      23      35      30      29      22      36      29      31      21      21
      22      18      19      26      27      25      22      18      22      37
      20      29      24      37      22      28      32      21      34      25
      28      24      16      33      23      32      28      33      24      27
      26      24      29      18      24      24      27      23      35      16
      27      21      22      26      22      28      25      26      18      34
      20      30      23      31      25      23      32      25      22      30
      25      27      26      30      28      30      31      24      25      26
      30      19      27      30      23      29      32      34      24      28
      21      24      24      29      18      24      23      23      21      29
      25      29      25      20      35      27      23      21      33      31
      18      31      28      33      15      24      16      27      22      29
      27      26      29      25      26      32      26      36      19      31
      29      25      34      23      23      18      25      30      21      20
      22      32      36      29      24      25      32      23      31      27
      30      19      29      26      33      37      26      28      21      25
      20      30      26      25      17      28      22      21      25      22
      22      33      27      33      26      24      25      26      26      27
      27      27      18      18      21      22      27      25      30      28
      30      24      28      21      30      21      20      21      21      33
      34      25      19      23      24      25      25      27      24      19
      29      19      24      24      20      26      30      27      20      28
      29      22      25      30      33      31      25      24      24      21
      20      21      23      33      28      23      30      26      27      16
      25      20      26      30      26      32      30      21      26      25
      27      19      16      30      16      20      21      25      24      19
      23      20      18      38      25      17      26      23      32      25
      23      31      21      30      37      21      28      36      28      30
      11      24      24      25      28      23      28      29      26      27
      25      24      23      23      25      24      18      22      23      27
      31      25      21      20      20      19      33      21      31      17
      21      25      26      22      36      30      19      26      28      25
      29      29      22      29      20      23      22      19      23      29
      21      30      22      22      25      28      24      23      29      26
      16      28      24      36      27      24      22      13      26      25
      20      27      21      31      16      24      21      24      21      24
      24      22      21      25      20      23      22      21      18      27
      27      21      24      30      30      28      23      30      24      26
      27      33      24      27      23      27      21      23      23      26
      17      24      15      25      31      27      29      26      29      19
      28      23      25      31      25      18      24      23      27      31
      28      16      24      24      26      22      23      24      21      33
      23      31      32      21      23      36      30      29      24      31
      29      18      23      32      20      34      20      25      21      29
      27      20      31      26      32      27      30      20      22      23
      24      27      19      28      25      33      27      23      18      23
      25      26      33      28      23      23      29      25      28      35
      25      17      23      29      23      21      35      27      29      33
      24      26      27      31      25      31      22      32      26      36
      21      21      19      24      30      32      42      28      24      15
      16      27      32      25      27      27      24      20      30      33
      20      25      29      35      29      22      29      28      31      18
      29      26      33      26      27      22      32      27      29      26
      22      29      29      23      32      23      27      24      33      19
      35      22      19      29      20      17      26      25      36      29
      20      19      22      25      25      26      20      18      20      20
      19      28      21      19      24      32      24      19      20      23
      23      25      28      33      24      19      38      23      36      24
      28      28      24      28      26      27      30      26      32      27
      28      16      27      21      22      22      27      23      26      29
      35      27      21      35      27      17      26      19      19      27
      26      26      13      23      23      26      24      18      25      23
      32      25      26      24      23      24      24      25      32      25
      26      35      18      29      27      25      30      29      25      32
      20      31      26      18      28      30      30      30      25      27
      27      26      31      23      17      19      24      26      21      29
      24      25      23      32      25      29      28      23      17      20
      20      19      30      29      17      24      21      34      26      19
      26      30      36      25      20      33      20      23      30      18
      42      33      34      21      20      30      28      20      31      20
      29      22      24      28      29      39      28      33      30      25
      30      17      29      24      26      27      37      26      27      20
      28      28      25      26      20      31      24      26      19      25
      23      22      21      29      25      17      20      24      24      35
      26      19      24      23      25      21      29      16      33      22
      29      22      22      31      27      25      24      25      26      27
      26      34      25      23      19      29      28      16      24      29
      29      28      29      34      19      21      25      18      22      22
      18      25      28      20      25      30      24      18      24      29
      26      18      23      27      26      25      26      22      32      24
      20      19      23      39      30      21      16      25      33      34
      28      27      20      24      20      22      26      26      28      24
      23      34      29      23      26      24      27      27      22      25
      21      31      35      30      24      22      27      39      23      21
      31      24      32      30      27      34      26      25      35      24
      25      31      20      24      29      32      21      23      23      26
      29      26      30      23      23      28      22      23      27      31
      27      16      27      26      20      26      30      32      25      19
      31      30      26      22      32      22      29      27      25      19
      33      27      20      30      28      24      38      21      23      25
      27      30      20      30      27      28      28      29      25      31
      31      36      25      22      26      30      21      21      18      26
      23      26      23      25      26      36      32      32      28      36
      23      18      16      24      25      32      26      19      26      20
      11      32      31      26      18      28      22      21      26      36
      28      29      33      27      29      24      29      24      35      33
      27      40      26      25      30      31      25      31      28      25
      35      24      19      28      17      21      21      33      28      19
      21      25      25      36      29      18      28      26      20      35
      38      24      25      26      21      25      24      24      15      32
      20      25      28      19      28      26      32      28      28      36
      32      22      28      24      29      21      22      17      25      24
      19      28      39      24      29      19      37      14      15      24
      13      25      28      29      27      35      30      23      24      19
      17      29      25      21      35      26      33      26      21      28
      26      23      28      32      29      23      19      19      21      27
      21      24      25      21      33      29      28      28      30      26
      32      26      17      32      23      29      28      25      28      27
      23      14      23      25      22      26      30      25      31      27
      31      26      27      15      27      24      32      18      20      35
      41      32      25      21      18      23      35      32      23      32
      29      38      26      27      36      27      27      24      28      29
      24      27      32      36      32      17      21      19      24      13
      27      27      18      33      21      28      25      27      27      28
      23      31      23      20      18      16      23      38      23      20
      34      21      37      14      29      24      21      29      31      21
      35      33      26      29      30      20      21      32      24      26
      28      28      26      24      28      32      25      26      23      24
